Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
12666,3,0,3,0,1,Let me delete that for the little bitch Reports me to Mr.Olsen &#128514;,let me delete that for the little bitch reports me to mr .olsen &#<number> ;
12667,3,0,3,0,1,Let me find out Floyd Mayweather is being a bitter bitch today all on the social networks..&#128514; #whohurtYOU,let me find out floyd mayweather is being a bitter bitch today all on the social networks . <repeat>&#<number> ; <hashtag> whohurt y o u
12668,3,0,3,0,1,Let me go on my block phase cause you hoes steady coming for me &#128299;&#128299;&#128299;,let me go on my block phase cause you hoes steady coming for me &#<number> ;&#<number> ;&#<number> ;
12669,3,0,3,0,1,"Let me see them titties bitch, ice cream.","let me see them titties bitch , ice cream ."
12670,3,0,3,0,1,Let me show you how that pussy work!!!! RT @LoyalLamb85: Brian McKnight should have more accolades. His music is everything. EVERYTHING.,let me show you how that pussy work ! <repeat> rt  <allcaps> <user> : brian mcknight should have more accolades . his music is everything . everything  <allcaps> .
12671,3,0,3,0,1,"Let me tell yall....I had a glass of something sweet....this bitch brought me a full glass, im thinking its the same thing and start gulping","let me tell yall . <repeat>i had a glass of something sweet . <repeat>this bitch brought me a full glass , im thinking its the same thing and start gulping"
12672,3,0,3,0,1,Let me text my hoes gm or sumpin,let me text my hoes gm or sumpin
12673,3,1,2,0,1,"Let niggas hate, bitches loving it.","let niggas hate , bitches loving it ."
12674,3,0,0,3,2,Let the jig commence http://t.co/pqvJiEvqZa,let the jig commence <url>
12675,3,0,2,1,1,Let the niccas feel on her booty.. lmaoRT @55OptimusPrime: take her to the hood were they do most good,let the niccas feel on her booty . <repeat> lmaort <user> : take her to the hood were they do most good
12676,6,0,6,0,1,Let them hoes be greatRT @keyawnagallatin: Y'all bitches be really reaching for the side-titty look,let them hoes be greatrt <user> : y'all bitches be really reaching for the side-titty look
12677,3,0,3,0,1,Let these hoes be great &#9996;&#65039;,let these hoes be great &#<number> ;&#<number> ;
12678,3,1,2,0,1,Let these hoes be hoes. Thats all we know,let these hoes be hoes . thats all we know
12679,3,1,0,2,2,Let this white boy be ghetto&#127773;,let this white boy be ghetto&#<number> ;
12680,3,0,3,0,1,Let those bitches keep loving sosa,let those bitches keep loving sosa
12681,3,0,3,0,1,Let's Go LA #support my niccas no matter what,let's go la  <allcaps> <hashtag> support my niccas no matter what
12682,3,0,0,3,2,Let's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against,let's be serious . most fans / callers wanted to run heavily and dink and dunk . doesn't work great against a d you can't get extra yrds against
12683,3,0,0,3,2,"Let's cripple the vanity industry. How? Actually start liking who we are, and how we look.","let's cripple the vanity industry . how ? actually start liking who we are , and how we look ."
12684,3,0,0,3,2,Let's go for the sweep!! #Yankees #SubwaySeries,let's go for the sweep ! <repeat> <hashtag> yankees <hashtag> subway series
12685,3,0,0,3,2,Let's just say the hotel I've been staying at isn't going to want this hand towel back. I had no idea I could turn 'em that shade of yellow.,let's just say the hotel i've been staying at isn't going to want this hand towel back . i had no idea i could turn 'em that shade of yellow .
12686,3,1,2,0,1,Let's not forget kim don't fight I kill hoes &#128514;,let's not forget kim don't fight i kill hoes &#<number> ;
12687,3,0,1,2,2,"Let's play ""What will the ghetto white girl with neck tattoos in front of me buy.""
If you answered Cigarillo's...you've seen this episode b4","let's play ""what will the ghetto white girl with neck tattoos in front of me buy .""
if you answered cigarillo's . <repeat>you've seen this episode b<number>"
12688,3,0,3,0,1,Let's run a train on this bitch,let's run a train on this bitch
12689,3,0,3,0,1,"Let's see how this goes &#128527; lol I'm using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol http://t.co/BHZRswkIY1","let's see how this goes &#<number> ; lol i'm using my coupon haha kik , dm , text , or if ya down tweet that hoe lolololol <url>"
12690,3,0,1,2,2,Lethal bird flu cocktail sent out of lab accidentally went unreported &#8211; CDC http://t.co/MO2m6q3xTt,lethal bird flu cocktail sent out of lab accidentally went unreported &#<number> ; cdc  <allcaps> <url>
12691,3,0,0,3,2,Lets finish strong Yankees,lets finish strong yankees
12692,3,0,0,3,2,Lets go #hoosiers #iubb &#127936; http://t.co/R6Te1dxP,lets go <hashtag> hoosiers <hashtag> iubb &#<number> ; <url>
12693,3,0,3,0,1,Lets go hoes!! Its sing a long time!! You know the words.... trust an believe meeeeee,lets go hoes ! <repeat> its sing a long time ! <repeat> you know the words . <repeat> trust an believe me <elong>
12694,3,0,3,0,1,Lets these hoes be hoes thats all we know,lets these hoes be hoes thats all we know
12695,6,0,6,0,1,Lex Steele I know y'all know him he been knocking hoes off for years and moaning in the process http://t.co/iz75peY71Z,lex steele i know y'all know him he been knocking hoes off for years and moaning in the process <url>
12696,3,0,3,0,1,"Libertarians can be such pussies thought you believed in self defense, yet you want a peaceful revolution?","libertarians can be such pussies thought you believed in self defense , yet you want a peaceful revolution ?"
12697,3,2,1,0,0,Liberty and justice for all RT @ThatAngryNigga Go get me a sandwich nigger or I'll kill you,liberty and justice for all rt  <allcaps> <user> go get me a sandwich nigger or i'll kill you
12698,3,0,1,2,2,"Libs trash Saira Blair, an 18-year-old Republican who won a seat in the West Virginia legislature 
http://t.co/V01w8UamJy","libs trash saira blair , an <number>-year-old republican who won a seat in the west virginia legislature 
<url>"
12699,3,0,3,0,1,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,life rt  <allcaps> <user> : i'm not giving these hoes free meals so they can go lay up with the dude they can't get over . nope .
12700,3,0,2,1,1,Life ain't nothin but bitches and money.,life ain't nothin but bitches and money .
12701,3,0,3,0,1,Life ain't shit but bitches &amp; money,life ain't shit but bitches &amp ; money
12702,6,0,6,0,1,Life aint nuthin but bitches and money #icecube #nwa,life aint nuthin but bitches and money <hashtag> icecube <hashtag> nwa
12703,3,0,3,0,1,Life aint shit but bitches an money i pass that weed like i studied,life aint shit but bitches an money i pass that weed like i studied
12704,6,0,6,0,1,Life aint shit but bitches and money,life aint shit but bitches and money
12705,3,0,3,0,1,Life be my bitch and that hoe move when I say so &#128175; http://t.co/ezO2QUqVhu,life be my bitch and that hoe move when i say so &#<number> ; <url>
12706,3,0,2,1,1,Life comes at you fast RT @INDXGO_: Guys today I found out that I'm a side hoe &#128533;&#128529;&#128530;,life comes at you fast rt  <allcaps> <user> : guys today i found out that i'm a side hoe &#<number> ;&#<number> ;&#<number> ;
12707,3,0,3,0,1,Life is a bitch but I appreciate her,life is a bitch but i appreciate her
12708,3,0,3,0,1,Life is a bitch but every dog has its day,life is a bitch but every dog has its day
12709,3,0,3,0,1,"Life is a bitch, but every dog has its day","life is a bitch , but every dog has its day"
12710,3,0,3,0,1,Life is a bitch.... but I appreciate her mayne.,life is a bitch . <repeat> but i appreciate her mayne .
12711,3,0,3,0,1,Life is only unfair if you're a cunt,life is only unfair if you're a cunt
12712,3,0,3,0,1,Life is too fuckin short for free bird,life is too fuckin short for free bird
12713,3,0,3,0,1,Life would be so much doper if you could order pussy like you do pizza,life would be so much doper if you could order pussy like you do pizza
12714,3,0,3,0,1,Life's a bitch &amp; then you die,life's a bitch &amp ; then you die
12715,3,0,2,1,1,Life's a bitch then you die- Tony,life's a bitch then you die- tony
12716,3,0,3,0,1,"Lifes a bitch and then ya die, thats why we get high","lifes a bitch and then ya die , thats why we get high"
12717,3,0,3,0,1,Light skin girls is the biggest hoes?,light skin girls is the biggest hoes ?
12718,3,0,3,0,1,Light skin niccas always wanna try to be Ike Turner! Lol RT @LuckyLucci5: @VonshayeB only if u can take one back&#128514;&#128514;&#128514;,light skin niccas always wanna try to be ike turner ! lol rt  <allcaps> <user> : <user> only if u can take one back&#<number> ;&#<number> ;&#<number> ;
12719,3,1,2,0,1,Light skin niggah &#128514;,light skin niggah &#<number> ;
12720,3,0,3,0,1,Lighting my pretty ass up w them yellow stars lls,lighting my pretty ass up w them yellow stars lls
12721,3,0,3,0,1,Lightskins and Spanish girls be acting like breaking niggas hearts is a necessity. Stop being cruel bitch,lightskins and spanish girls be acting like breaking niggas hearts is a necessity . stop being cruel bitch
12722,3,0,3,0,1,Lightskins be like RT @TheOnlyCorae: Y'all got me fuck up I'm dicking down them young #PV18 bitches for there refund check I got to pay rent,lightskins be like rt  <allcaps> <user> : y'all got me fuck up i'm dicking down them young <hashtag> pv <allcaps><number> bitches for there refund check i got to pay rent
12723,3,1,2,0,1,"Like #Buddha gives a SHIT about #Obama or some other fuckin' NAZI FUCK #socialist #retard with a fuckin' #iphone. DON""T MAKE ME LAUGH&gt;","like <hashtag> buddha gives a shit  <allcaps> about <hashtag> obama or some other fuckin' nazi  <allcaps> fuck <hashtag> socialist <hashtag> retard with a fuckin' <hashtag> iphone . don""t make  <allcaps> me laugh&gt ;"
12724,3,0,3,0,1,"Like , hoes ain't gone be satisfied until some more bodies come up missing in Hattiesburg .. Let me be the FIRST to tell you!!!","like , hoes ain't gone be satisfied until some more bodies come up missing in hattiesburg . <repeat> let me be the first  <allcaps> to tell you ! <repeat>"
12725,3,0,1,2,2,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi","like baathists before them , <hashtag> isis <allcaps> &amp ; al qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic jihadi"
12726,3,0,3,0,1,Like HELLO my feet were clearly on the back of the desk bitch!,like hello  <allcaps> my feet were clearly on the back of the desk bitch !
12727,3,1,2,0,1,Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.,like i can't have niggas thinkin ho-tep talk time is apart of my party sets .
12728,3,0,3,0,1,"Like I said... fuck a LeBron. His fan base, bandwagons, dick riders, &amp; loyal ass eaters. I don't like bitch niggas &amp; those that love one.","like i said . <repeat> fuck a lebron . his fan base , bandwagons , dick riders , &amp ; loyal ass eaters . i don't like bitch niggas &amp ; those that love one ."
12729,3,0,3,0,1,Like Nike bitch just do it!,like nike bitch just do it !
12730,3,0,3,0,1,Like a skinny model boney bitch,like a skinny model boney bitch
12731,3,0,3,0,1,Like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.,like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch .the art to that is sexy .
12732,3,0,3,0,1,Like bad kids bitch we reckless.,like bad kids bitch we reckless .
12733,3,0,3,0,1,Like bitch &#128171;,like bitch &#<number> ;
12734,3,0,3,0,1,Like bitch that aint even attractive Smh,like bitch that aint even attractive smh
12735,3,0,3,0,1,Like bitch y u ain't do that in the first place?,like bitch y u ain't do that in the first place ?
12736,6,0,6,0,1,Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.,like bitch you're a man . that means you don't show fear or pain . you be strong when others can't .
12737,3,0,3,0,1,"Like damn hoe I gave you a chance when you was average, Why you aint beauty make over when we was together.","like damn hoe i gave you a chance when you was average , why you aint beauty make over when we was together ."
12738,3,0,3,0,1,Like don't play with me bitch,like don't play with me bitch
12739,3,0,3,0,1,Like freaky bitch but I fucks with her,like freaky bitch but i fucks with her
12740,3,0,3,0,1,"Like fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, &amp; some lit raggedy hoe &#128514;&#128557; all in one day","like fucc i got into it wit my mama , ajay , the damn lunch lady , duddy , montea lowkey , &amp ; some lit raggedy hoe &#<number> ;&#<number> ; all in one day"
12741,3,0,3,0,1,Like god damn you dirty bitch,like god damn you dirty bitch
12742,3,1,2,0,1,Like keke say real niggas got a heart too it just take a real bitch for him to show it,like keke say real niggas got a heart too it just take a real bitch for him to show it
12743,3,0,3,0,1,"Like lex so fine she can have all my hoes, imma make my husband by her a Lamborghini","like lex so fine she can have all my hoes , imma make my husband by her a lamborghini"
12744,3,0,3,0,1,"Like literally after I'm done texting someone when I don't text back I slide the bitch to the left , I'd win that money","like literally after i'm done texting someone when i don't text back i slide the bitch to the left , i'd win that money"
12745,3,0,3,0,1,"Like my 3rd grade teacher used to say, ""you either eat pussy, or you are one. what's it gonna be?"" @JBilinovich @JZolly23","like my <number>rd grade teacher used to say , ""you either eat pussy , or you are one . what's it gonna be ?"" <user> <user>"
12746,3,0,3,0,1,Like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and,like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and
12747,3,0,2,1,1,Like my twat,like my twat
12748,3,0,3,0,1,Like out of no where you've become an inconsiderate bitch and I'm BEYOND done with your shitty attitude #backup,like out of no where you've become an inconsiderate bitch and i'm beyond  <allcaps> done with your shitty attitude <hashtag> backup
12749,3,0,3,0,1,Like real shit dude da closest nicca I done seen to AI,like real shit dude da closest nicca i done seen to ai
12750,3,1,2,0,1,Like she got a death touch? RT @Tenebris_cor: This bitch standing in front of me looking like rogue from the xmen,like she got a death touch ? rt  <allcaps> <user> : this bitch standing in front of me looking like rogue from the xmen
12751,3,1,2,0,1,Like some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me,like some nigga lie to bitches &amp ; wonder why they go crazy . <repeat> that ain't me
12752,3,0,3,0,1,Like stop being a bitch for 3.2 seconds.,like stop being a bitch for <number> seconds .
12753,3,0,3,0,1,Like that bitch Ernest or somebody,like that bitch ernest or somebody
12754,3,0,3,0,1,"Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me","like the hoes when they lay w / me . <repeat> puppy eyes when i go , sayin stay wit me"
12755,3,1,2,0,1,"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol","like the song french , ""got all the black bitches mad because my main bitch strawberry"" lololol"
12756,3,0,3,0,1,Like these nigguhs pussy there's no other thesis,like these nigguhs pussy there's no other thesis
12757,3,0,3,0,1,"Likka downtown bitch at a secondline! RT @BallHawk_Carter: Man yeah that's ball game Teddy Bridgewater gettin in , we hit 0-3","likka downtown bitch at a secondline ! rt  <allcaps> <user> : man yeah that's ball game teddy bridgewater gettin in , we hit <number><number>"
12758,3,1,2,0,1,Lil 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper,lil <number> y / o in trouble for beatin a bitch showing the judge zero respect . lol brooklyn niggas and they temper
12759,3,0,1,2,2,Lil Kim really made herself trash smh &#128148;,lil kim really made herself trash smh &#<number> ;
12760,3,0,3,0,1,Lil Wayne has fucked every bad bitch in the game,lil wayne has fucked every bad bitch in the game
12761,6,1,5,0,1,Lil bitch,lil bitch
12762,3,0,3,0,1,Lil bitch ass,lil bitch ass
12763,3,0,3,0,1,Lil bitch but her ass move &#128541;&#128540;&#128540;&#128540;,lil bitch but her ass move &#<number> ;&#<number> ;&#<number> ;&#<number> ;
12764,3,0,3,0,1,"Lil bitch coulda let me go, I was right by my house !","lil bitch coulda let me go , i was right by my house !"
12765,3,0,3,0,1,Lil bitch dumb&#128514;&#128514;&#128514;,lil bitch dumb&#<number> ;&#<number> ;&#<number> ;
12766,6,0,5,1,1,Lil bitch with enough ass &amp;&amp; a future &#128525;&#128536;,lil bitch with enough ass &amp ;&amp ; a future &#<number> ;&#<number> ;
12767,3,0,3,0,1,Lil cuz need to help a bitch out,lil cuz need to help a bitch out
12768,3,0,3,0,1,Lil dumb ass bitch I ain't fucking with you,lil dumb ass bitch i ain't fucking with you
12769,3,0,3,0,1,Lil hoe tweets on point,lil hoe tweets on point
12770,3,0,3,0,1,Lil riri sittin pretty while u bitches layin petty,lil riri sittin pretty while u bitches layin petty
12771,3,0,3,0,1,Lil seaside hoes walkin to our side... For whaaat&#128514;,lil seaside hoes walkin to our side . <repeat> for whaaat&#<number> ;
12772,3,0,0,3,2,Lilly just tried to climb up a tree after a bird and completely failed oh my god &#128514;,lilly just tried to climb up a tree after a bird and completely failed oh my god &#<number> ;
12773,3,0,3,0,1,Lima fears change but yet wants to bitch about how much it sucks &#128529;,lima fears change but yet wants to bitch about how much it sucks &#<number> ;
12774,3,0,3,0,1,"Listen to her ""@____Aaliyah____: She curving you on the low ""@iDntWearCondoms: What it mean if a girl thinks u have the hoes but u don't???""","listen to her ""<user> : she curving you on the low ""<user> : what it mean if a girl thinks u have the hoes but u don't ? <repeat>"""
12775,3,0,3,0,1,"Listening to the Latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at 9am worth it...a little bit","listening to the latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at <number>am worth it . <repeat>a little bit"
12776,3,0,3,0,1,Listing to my dumb ass mom &amp; just getting my eyebrows done at a new place the bitch fucced them up &amp; I have picture day tomorrow &#128529;,listing to my dumb ass mom &amp ; just getting my eyebrows done at a new place the bitch fucced them up &amp ; i have picture day tomorrow &#<number> ;
12777,3,2,1,0,0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around,literally every man in my fam copped a bad white bitch as a wife . i ain't even boutta break da chain . unless a latina comes around
12778,3,0,0,3,2,Literally in the middle of the ghetto and these people look scary,literally in the middle of the ghetto and these people look scary
12779,3,0,3,0,1,Literally just got shit on by a seagull..... You're gonna fuckin die bird,literally just got shit on by a seagull . <repeat> you're gonna fuckin die bird
12780,3,0,0,3,2,Literally just got up and the first thing I did was chug a huge glass of water,literally just got up and the first thing i did was chug a huge glass of water
12781,3,0,3,0,1,Literally was in the best mood and bitches literally killed my vibe,literally was in the best mood and bitches literally killed my vibe
12782,3,0,3,0,1,Litterally can't wait for this weekend with my bad bitches &#128527;,litterally can't wait for this weekend with my bad bitches &#<number> ;
12783,3,0,3,0,1,Little bitch!!,little bitch ! <repeat>
12784,3,0,0,3,2,Little bitty bumble bee&#128029;&#128029; #bumblebee http://t.co/WgYL5UpjQq,little bitty bumble bee&#<number> ;&#<number> ; <hashtag> bumblebee <url>
12785,3,2,1,0,0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!,little fucking gook who smells like shit . an than thinking they're the motherfuckin boss . the  <allcaps> fuck !
12786,3,0,1,2,2,Little things can just kill a negros mood man,little things can just kill a negros mood man
12787,3,0,1,2,2,Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl,live birds found in elmo doll at us-mexico border (from <user>) <url>
12788,3,0,3,0,1,Living with my bitches #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa,living with my bitches <hashtag> live <user> <user> <user> <url>
12789,3,0,3,0,1,"Living with my bitches, hashtag live http://t.co/9jKAYWGeVZ","living with my bitches , hashtag live <url>"
12790,3,0,2,1,1,Lmao &#128075;RT @FreakyT252: &#8220;@VonshayeB: My nicca! RT @FreakyT252: &#127936;&#127936;&#127936;&#8221; wat fool??,lmao &#<number> ;rt <user> : &#<number> ;<user> : my nicca ! rt  <allcaps> <user> : &#<number> ;&#<number> ;&#<number> ;&#<number> ; wat fool ? <repeat>
12791,3,0,3,0,1,Lmao &#128681;on the play! RT @FunnyJulius: getting pussy is so easy when they believe you're Omar Epps's brother or The Steelers Head Coach's son.,lmao &#<number> ;on the play ! rt  <allcaps> <user> : getting pussy is so easy when they believe you're omar epps's brother or the steelers head coach's son .
12792,3,0,3,0,1,"Lmao &#171;@MickDaddy_ &#171;@TylerIAm ""I mean damn bitch you was almost ready 20 minutes ago"" http://t.co/DtQGxJKJv7&#187;&#187;","lmao &#<number> ;<user> &#<number> ;<user> ""i mean damn bitch you was almost ready <number> minutes ago"" <url> ;"
12793,3,0,3,0,1,Lmao I look like some 80s retard today http://t.co/ZGFv8Z3hQc,lmao i look like some <number>s retard today <url>
12794,3,2,1,0,0,Lmao Lebron's expression says it all RT &#8220;@InkMyHoleBody: This nigga is a fuckin faggot https://t.co/GSGhiZMdmW&#8221;,lmao lebron's expression says it all rt  <allcaps> &#<number> ;<user> : this nigga is a fuckin faggot <url> ;
12795,3,1,2,0,1,Lmao RT @80sbaby4life The food ain't gon run from you FAT bitch,lmao rt  <allcaps> <user> the food ain't gon run from you fat  <allcaps> bitch
12796,3,0,2,1,1,Lmao RT @A2daO: Yeah that pussy yours Cee RT @YolaC_: Come get some breakfast from Boom! RT @CeeRoss: Breakfast PLZ,lmao rt  <allcaps> <user> : yeah that pussy yours cee rt  <allcaps> <user> : come get some breakfast from boom ! rt  <allcaps> <user> : breakfast plz
12797,3,3,0,0,0,Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot,lmao rt  <allcaps> <user> if u live wit ya girl and u do dishes u a faggot
12798,3,0,3,0,1,Lmao RT @Luvv_55st So none of you bitches on my tl dirty??? #Salad #ExtraDressing,lmao rt  <allcaps> <user> so none of you bitches on my tl dirty ? <repeat> <hashtag> salad <hashtag> extra dressing
12799,3,0,1,2,2,Lmao RT @MoeMartin44 The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,lmao rt  <allcaps> <user> the in soles in reebok classics can't even handle the diabetic weight rick ross holds
12800,3,1,2,0,1,Lmao RT @MoeMartin44 Yo a cooned out nigger boy,lmao rt  <allcaps> <user> yo a cooned out nigger boy
12801,3,0,3,0,1,Lmao RT @checkmyaura: &#128514;RT @__malik07: That's all it take ? Ima start lifting bitches up after the club too,lmao rt  <allcaps> <user> : &#<number> ;rt <user> : that's all it take ? ima start lifting bitches up after the club too
12802,3,0,0,3,2,Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning trash,lmao rt  <allcaps> <user> : lowkey peyton manning trash
12803,6,0,6,0,1,Lmao bitches is crazy...after reading the first sentence to yaself jus see how dumb you sound... #ASideBitchMadeThis http://t.co/PkvTaScEcV,lmao bitches is crazy . <repeat>after reading the first sentence to yaself jus see how dumb you sound . <repeat> <hashtag> a side bitch made this <url>
12804,3,1,2,0,1,Lmao chill spook RT @BakeGriffin You think you Better than niggas cause you in Miami you &#252;ber colored Faggot @BmoreHumble?,lmao chill spook rt  <allcaps> <user> you think you better than niggas cause you in miami you &#<number> ;ber colored faggot <user> ?
12805,6,0,5,1,1,"Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny","lmao drake is on some bullshit with serena williams , wallah she looks like a tranny"
12806,3,0,3,0,1,Lmao he left that bitch&#128514;&#128514;&#128514;&#128514;,lmao he left that bitch&#<number> ;&#<number> ;&#<number> ;&#<number> ;
12807,3,0,3,0,1,Lmao if I catch u in tha field I'm blowin &#128299;&#128168;&#128299;&#128168;&#128299;&#128168;&#8220;@Horsepower_Will: @PAPER_CHAYSIN shut yo bitch ass up opp lol&#8221;,lmao if i catch u in tha field i'm blowin &#<number> ;&#<number> ;&#<number> ;&#<number> ;&#<number> ;&#<number> ;&#<number> ;<user> : <user> shut yo bitch ass up opp lol&#<number> ;
12808,3,2,1,0,0,Lmao let these hoes be hoes ain't no Savin nem,lmao let these hoes be hoes ain't no savin nem
12809,3,0,3,0,1,Lmao look at these hoes RT @RareHipHopPic: http://t.co/lOCEXe8Rcd,lmao look at these hoes rt  <allcaps> <user> : <url>
12810,3,0,1,2,2,Lmao redskins turnin up,lmao redskins turnin up
12811,3,0,3,0,1,Lmao shorty twitter name is pussy 2 chubby...lmfao im dead,lmao shorty twitter name is pussy <number> chubby . <repeat>lmfao im dead
12812,3,0,3,0,1,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,lmao that the funniest way to disrespect a person by calling him a itty bitty bitch . makes me feel low in life
12813,3,1,0,2,2,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all.","lmao the shovel video is pretty awesome , she went down like a ton of bricks lol . gotta love honky riff raff savages . that is all ."
12814,3,0,3,0,1,Lmao they got the Titanfall jump in this bitch,lmao they got the titanfall jump in this bitch
12815,3,0,3,0,1,"Lmao this bitch high asf and she asked me ""Do I look high?""","lmao this bitch high asf and she asked me ""do i look high ?"""
12816,3,0,3,0,1,Lmao this bitch thinks she fancy with some michael kors,lmao this bitch thinks she fancy with some michael kors
12817,3,0,3,0,1,Lmao this bitch.,lmao this bitch .
12818,3,0,3,0,1,Lmao trifling ass bitch!,lmao trifling ass bitch !
12819,3,0,3,0,1,"Lmao wack ass rappers stay mad, make better music then little bitch. RT @FreddieGibbs: @Bjames055 get on the suck my dick list","lmao wack ass rappers stay mad , make better music then little bitch . rt  <allcaps> <user> : <user> get on the suck my dick list"
12820,3,0,3,0,1,Lmao wallah you're nasty bitch,lmao wallah you're nasty bitch
12821,3,1,2,0,1,Lmao! RT @CapoToHeaven Lmao RT @HeauxmerSimpson: @AtlanticCity you'll never be Vegas. You faggot punk bitch.,lmao ! rt  <allcaps> <user> lmao rt  <allcaps> <user> : <user> you'll never be vegas . you faggot punk bitch .
12822,3,0,3,0,1,Lmao! RT @Chollie_Grapes Is fish pussy wett?,lmao ! rt  <allcaps> <user> is fish pussy wett ?
12823,3,0,2,1,1,Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitch. http://t.co/jN8exkXf,lmao ! rt  <allcaps> <user> harden look like the last air bender out this bitch . <url>
12824,3,2,1,0,0,Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho,lmao ! you niggas regionally picky about hoes now . just say anything on twitter . makes it's fun tho
12825,3,1,2,0,1,Lmao!! RT @CarmelIoAnthony: NOBODY cleans a house FASTER than a nigga expecting some pussy.,lmao ! <repeat> rt  <allcaps> <user> : nobody  <allcaps> cleans a house faster  <allcaps> than a nigga expecting some pussy .
12826,3,0,3,0,1,Lmao. I still feel played bout this hoe.,lmao . i still feel played bout this hoe .
12827,3,0,2,1,1,Lmao.... These hoes!,lmao . <repeat> these hoes !
12828,3,0,3,0,1,"Lmaoo &#8220;@LeanandCuisine: Bad bitch: Can I hit that?

""You matching or.....?""

Bad bitch: *bats eyelashes*

"".........are you matching or?""&#8221;","lmaoo &#<number> ;<user> : bad bitch : can i hit that ?

""you matching or ? <repeat>""

bad bitch : *bats eyelashes*

"". <repeat>are you matching or ?""&#<number> ;"
12829,3,0,3,0,1,Lmaoo I should've seen that coming RT @DatBoyRayT: @1AlaaZ fat bitches need love to Craig,lmaoo i should've seen that coming rt  <allcaps> <user> : <user> fat bitches need love to craig
12830,3,0,3,0,1,Lmaoo RT &#8220;@PRAYINGFORHEAD: &#8220;@_ANGELSAMUELS: @PRAYINGFORHEAD @BAESTATION ur a bitch for not following back &#128575;&#8221; http://t.co/p43U1qUbWk&#8221;,lmaoo rt  <allcaps> &#<number> ;<user> : &#<number> ;<user> : <user> <user> ur a bitch for not following back &#<number> ;&#<number> ; <url> ;
12831,3,0,3,0,1,Lmaoo RT @De_La_David: @JaeTips bruh make a song called uber and the hook can be that uber make that pussy wet,lmaoo rt  <allcaps> <user> : <user> bruh make a song called uber and the hook can be that uber make that pussy wet
12832,3,0,3,0,1,Lmaoo RT @IMCoolLike_That: Stfu..who are u to prefer what a woman wears on her feet bitch RT @80sbaby4life: I hate bitches that wear wedges,lmaoo rt  <allcaps> <user> : stfu . <repeat>who are u to prefer what a woman wears on her feet bitch rt  <allcaps> <user> : i hate bitches that wear wedges
12833,6,0,6,0,1,Lmaoo man this bitch thinks she's so intelligent.,lmaoo man this bitch thinks she's so intelligent .
12834,3,0,3,0,1,Lmaoo shut up hoe,lmaoo shut up hoe
12835,3,0,3,0,1,Lmaoo tony spanked it maaad times to that bitch voice,lmaoo tony spanked it maaad times to that bitch voice
12836,3,0,3,0,1,Lmaoo u a downgrade has been jayin ass bitch,lmaoo u a downgrade has been jayin ass bitch
12837,3,0,1,2,2,Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done!! &#128514;,lmaoo we was sayin this same statement last year rt  <allcaps> <user> boozer is trash bro i'm done ! <repeat> &#<number> ;
12838,3,2,1,0,0,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,lmao <elong> rt  <allcaps> <user> she a tranny if she can open a jar of pickles by herself
